date,cumulative_excess_return
2024-05-20,1.099434368019629
2024-05-21,1.112109348936475
2024-05-22,1.114843077146869
2024-05-23,1.1213684229027212
2024-05-24,1.143776145651851
2024-05-27,1.1439814835170563
2024-05-28,1.1497546217190204
2024-05-29,1.1481877067876463
2024-05-30,1.1452582736528392
2024-05-31,1.1479136245979622
2024-06-03,1.146542243103319
2024-06-04,1.1461530992738371
2024-06-05,1.1398371824189066
2024-06-06,1.1537423536345353
2024-06-07,1.1713359423947138
2024-06-11,1.1494561811684938
2024-06-12,1.1495131570658002
2024-06-13,1.143326510274143
2024-06-14,1.1442645953820803
2024-06-17,1.141790323395429
2024-06-18,1.1394745142535956
2024-06-19,1.1501885883182075
2024-06-20,1.1600660138231742
2024-06-21,1.1667129946511725
2024-06-24,1.1815339187805831
2024-06-25,1.2103832461045667
2024-06-26,1.196512631401104
2024-06-27,1.2074970352286698
2024-06-28,1.2183989901645762
2024-07-01,1.2264902988311714
2024-07-02,1.2376762698427037
2024-07-03,1.2415265977426917
2024-07-04,1.243867089876947
2024-07-05,1.2360109104642403
2024-07-08,1.2462604446080023
2024-07-09,1.2399346159549598
2024-07-10,1.2303280277678388
2024-07-11,1.2140064356786442
2024-07-12,1.22626530687213
2024-07-15,1.2399153136075887
2024-07-16,1.2249993172950218
2024-07-17,1.2385070590388034
2024-07-18,1.2364299415769868
2024-07-19,1.2360250987786552
2024-07-22,1.2280601969264855
2024-07-23,1.267700229221692
2024-07-24,1.2863153381395636
2024-07-25,1.2913637723227005
2024-07-26,1.2885628200012471
2024-07-29,1.2926514381817387
2024-07-30,1.299964604249677
2024-07-31,1.290642097202244
2024-08-01,1.2940454795437857
2024-08-02,1.3124389940391636
2024-08-05,1.3390838299983119
2024-08-06,1.3320398716830368
2024-08-07,1.3267414363179961
2024-08-08,1.341775936051011
2024-08-09,1.348830528073615
2024-08-12,1.3493112189373853
2024-08-13,1.3582013033805747
2024-08-14,1.3691960086481365
2024-08-15,1.3779844166399329
2024-08-16,1.3762221486097994
2024-08-19,1.3876607082014392
2024-08-20,1.3936373445887162
2024-08-21,1.3815715212562947
2024-08-22,1.3902543735341069
2024-08-23,1.3886722695671008
2024-08-26,1.3921021403888525
2024-08-27,1.406517910919102
2024-08-28,1.410395040788055
2024-08-29,1.4019390235469587
2024-08-30,1.390476607996237
2024-09-02,1.4041104973664291
2024-09-03,1.386140683187989
2024-09-04,1.3882055109894624
2024-09-05,1.3875732907488865
2024-09-06,1.3929069649702752
2024-09-09,1.3904311690852973
2024-09-10,1.3940303537555896
2024-09-11,1.3819165571900993
2024-09-12,1.395659086802926
2024-09-13,1.409433409769421
2024-09-18,1.4055298817894721
2024-09-19,1.409789090589887
2024-09-20,1.40961704379345
2024-09-23,1.4165963719063455
2024-09-24,1.4051808878229264
2024-09-25,1.4153039226442012
2024-09-26,1.4071647565357006
2024-09-27,1.3757626651564587
2024-09-30,1.34085036456697
2024-10-08,1.2998216990606366
2024-10-09,1.2806652647660122
2024-10-10,1.3192267705358276
2024-10-11,1.345900590174514
2024-10-14,1.3296078582484778
2024-10-15,1.3417962480543304
2024-10-16,1.370070184040605
